id,order_id,account,security_id,symbol,transact_time,side,ord_type,order_price,order_size,exec_inst,time_in_force,expire_date,stop_px,last_cl_ord_id,text,exec_type,ord_status,last_price,last_qty,avg_price,cum_qty,leaves_qty,event_subtype
80e705ef-825e-40c4-b8a0-a65e4fa24e67,01K81BPP4AGZ0HQBZJZEXZD8JZ,17825,bm_MERV_GGAL_CI,MERV - XMEV - GGAL - CI,2025-10-20 17:47:21.813000Z,BUY,LIMIT,4975,2000,,DAY,,,gupiSpnrNT5Gb1Tx, ,F,Parcialmente ejecutada,4975,20,4976.968,649,1351,execution_report
5835fe36-68a8-4448-889b-dd5120acbc71,01K81BPP4AGZ0HQBZJZEXZD8JZ,17825,bm_MERV_GGAL_CI,MERV - XMEV - GGAL - CI,2025-10-20 17:47:21.907000Z,BUY,LIMIT,4975,2000,,DAY,,,gupiSpnrNT5Gb1Tx, ,F,Ejecutada,4975,1351,4975.639,2000,0,execution_report
2c836d6b-9cf2-43e2-8b2b-b60945a1b187,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:47:41.521000Z,BUY,LIMIT,4967.5,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,200,4967.5,200,6300,execution_report
733cba26-c809-4a01-bee1-fd561c3a2def,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:47:49.312000Z,BUY,LIMIT,4967.5,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,300,4967.5,500,6000,execution_report
dee9859b-830e-45c3-ad04-6a1266d24446,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:47:57.401000Z,BUY,LIMIT,4967.5,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,389,4967.5,889,5611,execution_report
2deb2df9-8069-4e2c-b6a8-5daeeaf33870,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:48:02.182000Z,BUY,LIMIT,4967.5,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,100,4967.5,989,5511,execution_report
6adc3663-c4b9-440f-8b79-3bd22f266298,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:48:14.999000Z,BUY,LIMIT,4967.5,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,11,4967.5,1000,5500,execution_report
44f3f140-0fb7-4e82-8077-a57a7d4c139c,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:48:14.999000Z,BUY,LIMIT,4967.5,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,312,4967.5,1312,5188,execution_report
3f728bf8-fdbf-4415-bc24-eceb6c03fb09,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:48:15.019000Z,BUY,LIMIT,4967.5,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,400,4967.5,1712,4788,execution_report
596ba8e1-2831-4c22-afbe-e0517012f4d6,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:48:19.648000Z,BUY,LIMIT,4967.5,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,29,4967.5,1741,4759,execution_report
9ac9a55d-2da2-4d46-8be2-718ebb5cb851,01K81BAGD4R09BDEZ0668SJQH1,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:48:40.753111Z,BUY,LIMIT,4970,6500,,DAY,,,haEZPEW02NdLN6X8, ,F,Parcialmente ejecutada,4967.5,29,4967.5,1741,4759,replace
6f0377b3-fea2-4027-b398-5f6ca04c23f5,01K81BSMZHH8H0QHT8YW43GZQP,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:48:40.817000Z,BUY,LIMIT,4970,6500,,DAY,,,96oY7zpu39EiQZv5, ,5,Parcialmente ejecutada,0,0,4967.5,1741,4759,execution_report
e10c3f13-b84e-4bda-b6e0-aefcc74754d0,01K81BSMZHH8H0QHT8YW43GZQP,17825,bm_MERV_GGAL_24hs,MERV - XMEV - GGAL - 24hs,2025-10-20 17:48:40.817000Z,BUY,LIMIT,4970,6500,,DAY,,,96oY7zpu39EiQZv5, ,F,Ejecutada,4970,4759,4969.33,6500,0,execution_report
57be5fa4-a685-4727-b30d-8d633f5535e6,01K81DMN6J70R8WJ45Z97VZKYT,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 18:20:54.380000Z,BUY,LIMIT,26.6,5000000,,DAY,,,dWJV8q2d7091EzUs, ,F,Ejecutada,26.6,5000000,26.6,5000000,0,execution_report
20c646b3-8d50-4000-83c2-cc635efe538a,01K81DT0CG55KK4694FCN04SCS,17825,bm_MERV_PESOS_11D,MERV - XMEV - PESOS - 11D,2025-10-20 18:23:49.670000Z,BUY,LIMIT,42.79,20000000,,DAY,,,msl2org5MZu31x1x, ,F,Ejecutada,42.79,20000000,42.79,20000000,0,execution_report
d5fb0f3c-b140-469f-8b7b-4a696222156f,01K81DV47CFQRH31PXT22APGPB,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 18:24:29.117000Z,BUY,LIMIT,26.1,2000000,,DAY,,,6AZCFUkUyKinXPZ8, ,F,Ejecutada,26.1,2000000,26.1,2000000,0,execution_report
f3b5bd79-740b-41e1-833f-59af2665b423,01K81DVMHR9XF96AW00CGM9FET,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 18:24:43.087000Z,BUY,LIMIT,26.1,500000,,DAY,,,YL0gGCj94QCzxvdJ, ,F,Ejecutada,26.1,500000,26.1,500000,0,execution_report
40129642-38c4-4b45-8414-bf84c19307b6,01K81DW9EDZQTZYV7NRMD954XD,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 18:25:04.633000Z,BUY,LIMIT,26.11,1000000,,DAY,,,ofBYop394OrXOJcm, ,F,Parcialmente ejecutada,26.11,814388,26.11,814388,185612,execution_report
20d15b51-cb45-4d09-b7d1-99c48e006094,01K81DW9EDZQTZYV7NRMD954XD,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 18:25:04.674000Z,BUY,LIMIT,26.11,1000000,,DAY,,,ofBYop394OrXOJcm, ,F,Ejecutada,26.11,185612,26.11,1000000,0,execution_report
97890df0-c31d-4355-acdc-fbee80a129c5,01K81DX7FKPFXNZ2FHAXVGV4NA,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 18:25:36.643000Z,BUY,LIMIT,25.52,100000,,DAY,,,jBBpF65ybu6FjvRW, ,F,Ejecutada,25.52,100000,25.52,100000,0,execution_report
3c8f8e48-fb4c-4153-aaf9-378d77f90501,01K81EZ2ECBN6GMS2KFF7E3AE0,17825,bm_MERV_TZXD6_CI,MERV - XMEV - TZXD6 - CI,2025-10-20 18:44:04.172000Z,SELL,LIMIT,190.6,125000,,DAY,,,499545844021551, ,F,Ejecutada,190.6,125000,190.6,125000,0,execution_report
01e3d071-7953-49cd-be9f-07e01d4606a9,01K81EZ2J75FA8YGX0VYV03DQQ,17825,bm_MERV_TZXD6_24hs,MERV - XMEV - TZXD6 - 24hs,2025-10-20 18:44:04.295000Z,BUY,LIMIT,190.5,125000,,DAY,,,499545844021567, ,F,Ejecutada,190.5,125000,190.5,125000,0,execution_report
096e9f5b-42e2-462e-9ef0-52348f7404c7,01K81FHYSM3DFABGFB9WPVMW3N,17825,bm_MERV_DOLAR_1D,MERV - XMEV - DOLAR - 1D,2025-10-20 18:54:23.057000Z,SELL,LIMIT,0.6,84200,,DAY,,,zl42Mvw2E1CrhJS8, ,F,Ejecutada,0.6,84200,0.6,84200,0,execution_report
79630123-28f9-4f53-8e70-3ee5a1bebd8c,01K81G11JBJXD9CDMF4YBET7DY,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:02:37.387000Z,SELL,LIMIT,140320,515,,DAY,,,499546957022198, ,F,Ejecutada,140320,515,140320,515,0,execution_report
5407e702-297d-450a-bee4-2e443e5267e4,01K81G11P5N5QH0R3EP9KDZTF4,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:02:37.509000Z,BUY,LIMIT,140300,515,,DAY,,,499546957022219, ,F,Ejecutada,140300,515,140300,515,0,execution_report
743e1f61-96ec-4cff-8d7f-c18b72440e9d,01K81G4TQ0PN8RB9Y4827JDJXJ,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:04:49.957000Z,BUY,LIMIT,55.55,50000,,DAY,,,EUmzjPtVp4GvaGul, ,F,Parcialmente ejecutada,55.55,26354,55.55,26354,23646,execution_report
17d4ed0a-f8a1-4a05-a8c8-8b0188f36f54,01K81GK45YE01ZD9Y43KCRDGBW,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:12:29.886000Z,SELL,LIMIT,140300,3916,,DAY,,,499547549022822, ,F,Ejecutada,140300,3916,140300,3916,0,execution_report
39139b00-e4b6-427a-a2be-dee3d5b84638,01K81GK48XGEVHQ8CXN1HMERNH,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:12:29.981000Z,BUY,LIMIT,140300,3916,,DAY,,,499547549022826, ,F,Ejecutada,140300,3916,140300,3916,0,execution_report
e9c2b641-d20d-462a-860a-29555bb42213,01K81G4TQ0PN8RB9Y4827JDJXJ,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:15:26.926000Z,BUY,LIMIT,55.55,50000,,DAY,,,EUmzjPtVp4GvaGul, ,F,Parcialmente ejecutada,55.55,490,55.55,26844,23156,execution_report
2668b8d9-be3f-449e-9975-541e99711736,01K81G4TQ0PN8RB9Y4827JDJXJ,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:15:27.078000Z,BUY,LIMIT,55.55,50000,,DAY,,,EUmzjPtVp4GvaGul, ,F,Parcialmente ejecutada,55.55,848,55.55,27692,22308,execution_report
fdc9c2c1-ae36-418d-96b3-d4a5938142a5,01K81G4TQ0PN8RB9Y4827JDJXJ,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:15:27.207000Z,BUY,LIMIT,55.55,50000,,DAY,,,EUmzjPtVp4GvaGul, ,F,Parcialmente ejecutada,55.55,2,55.55,27694,22306,execution_report
68674a6b-4935-4664-afd1-17f42e8a622f,01K81G4TQ0PN8RB9Y4827JDJXJ,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:15:27.226000Z,BUY,LIMIT,55.55,50000,,DAY,,,EUmzjPtVp4GvaGul, ,F,Parcialmente ejecutada,55.55,151,55.55,27845,22155,execution_report
a8232d70-486e-4850-a26d-67238ba07258,01K81G4TQ0PN8RB9Y4827JDJXJ,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:15:27.868000Z,BUY,LIMIT,55.55,50000,,DAY,,,EUmzjPtVp4GvaGul, ,F,Parcialmente ejecutada,55.55,3,55.55,27848,22152,execution_report
4c00a08d-3879-43da-a615-57edd7876aec,01K81G4TQ0PN8RB9Y4827JDJXJ,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:15:29.219000Z,BUY,LIMIT,55.55,50000,,DAY,,,EUmzjPtVp4GvaGul, ,F,Parcialmente ejecutada,55.55,20,55.55,27868,22132,execution_report
1985b720-286b-4092-baab-3674137dc2be,01K81G4TQ0PN8RB9Y4827JDJXJ,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:15:31.126000Z,BUY,LIMIT,55.55,50000,,DAY,,,EUmzjPtVp4GvaGul, ,F,Ejecutada,55.55,22132,55.55,50000,0,execution_report
b04f16eb-187d-4a54-ade4-adc5ec41ea9e,01K81GV3Q30XYM59MV7J44DY9V,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:16:51.555000Z,SELL,LIMIT,140220,5000,,DAY,,,499547811023127, ,F,Ejecutada,140220,5000,140220,5000,0,execution_report
9b0e56e5-6f8a-46b2-a345-b6b47c7d7362,01K81GV3XGADRTMGHNXGVEEJ5Z,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:16:51.760000Z,BUY,LIMIT,140200,5000,,DAY,,,499547811023149, ,F,Ejecutada,140200,5000,140200,5000,0,execution_report
0178f674-2fa9-4fa4-9248-3f7bea980839,01K81GV68YH8ZBRW2P2A3RVXBT,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:16:54.174000Z,SELL,LIMIT,140220,1794,,DAY,,,499547814023153, ,F,Ejecutada,140220,1794,140220,1794,0,execution_report
632fcb37-4c32-4a65-a65c-dce2f38ca9d3,01K81GV6JDFT5KG7W56ZMQWKT0,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:16:54.477000Z,BUY,LIMIT,140200,1794,,DAY,,,499547814023177, ,F,Ejecutada,140200,1794,140200,1794,0,execution_report
8152be5e-0aee-4840-a32c-4d6056298ab4,01K81GV8T45QQV9A10KS1CASG9,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:16:56.772000Z,SELL,LIMIT,140200,5000,,DAY,,,499547816023208, ,F,Ejecutada,140200,5000,140200,5000,0,execution_report
e04a70d4-2c44-4ae0-8bf8-b7b7031bffbe,01K81GV8WYEM8870SWB2M1209K,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:16:56.862000Z,BUY,LIMIT,140200,5000,,DAY,,,499547816023211, ,F,Ejecutada,140200,5000,140200,5000,0,execution_report
f1d0fad0-ec89-493a-a56e-9531a79d6fdf,01K81GVB4AGAAJ78XRNCE5JFR6,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:16:59.146000Z,SELL,LIMIT,140200,5000,,DAY,,,499547819023227, ,F,Ejecutada,140200,5000,140200,5000,0,execution_report
86d4e3a3-5d77-47f3-b2bb-7573c8476ce3,01K81GVBNH8XXRZBRXH00WPXFQ,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:16:59.697000Z,BUY,LIMIT,140200,5000,,DAY,,,499547819023247, ,F,Ejecutada,140200,5000,140200,5000,0,execution_report
c28e7e16-d865-40ba-847a-ef5c5890de42,01K81GVE5BME514BMR6XK9662K,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:17:02.251000Z,SELL,LIMIT,140200,606,,DAY,,,499547822023259, ,F,Ejecutada,140200,606,140200,606,0,execution_report
39197925-d6e8-4aba-af0f-515bc9fb8653,01K81GVES5GEV3S6Q1V12G9RTK,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:17:02.885000Z,BUY,LIMIT,140200,606,,DAY,,,499547822023267, ,F,Ejecutada,140200,606,140200,606,0,execution_report
0dc0cc9f-21b3-4a02-8cc6-0146dc45cd1a,01K81H0WK5YGGRMJAF8R9SPRKD,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:20:00.869000Z,SELL,LIMIT,140210,648,,DAY,,,499548000023596, ,F,Ejecutada,140210,648,140210,648,0,execution_report
8b86def2-20ef-446c-bdeb-7f054022ef83,01K81H0WSQ1NK96ASC1PXN1BBN,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:20:01.079000Z,BUY,LIMIT,140020,648,,DAY,,,499548001023605, ,F,Ejecutada,140020,648,140020,648,0,execution_report
d9a438e7-f05c-42aa-b19e-84bf8d703893,01K81HSBGFP20GHVTXQ3J7NB1K,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 19:33:30.495000Z,SELL,LIMIT,22.89,30000000,,DAY,,,0HyGfdqd5QgNr03G, ,F,Ejecutada,22.89,30000000,22.89,30000000,0,execution_report
15b01b23-2946-4bc1-9edb-ef65b910292b,01K81HSZRYBBY20NW25NSSVPHB,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 19:33:43.352000Z,SELL,LIMIT,23,1000000,,DAY,,,sEcQTGc2osRF5Q18, ,F,Ejecutada,23,1000000,23,1000000,0,execution_report
d326380a-efab-44f4-b038-1c772240438b,01K81HTCZY1T9YZNT3AQAA83MC,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 19:33:56.886000Z,SELL,LIMIT,23,500000,,DAY,,,EBpwcTcF1DLKFZEp, ,F,Ejecutada,23,500000,23,500000,0,execution_report
303b4967-9783-4c70-8ef1-2b475bf5fb7c,01K81HV1WHRDQ0K8BQ2XGH8EK0,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 19:34:18.286000Z,SELL,LIMIT,22.05,100000,,DAY,,,6dF47I4eC7Tc0PHN, ,F,Ejecutada,22.05,100000,22.05,100000,0,execution_report
8add9da9-db31-43d5-8bdb-f346f11ccaee,01K81HV6TJ35W73BKQBGMPNZKM,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 19:34:23.334000Z,SELL,LIMIT,22.05,100000,,DAY,,,GFPxta6nuO0agvPg, ,F,Ejecutada,22.05,100000,22.05,100000,0,execution_report
d6f6d934-9b07-42a9-ac7f-db3f8dcc3d41,01K81HZ6ZYYG0HTA4PPTMYYFTP,17825,bm_MERV_D31O5_CI,MERV - XMEV - D31O5 - CI,2025-10-20 19:36:34.558000Z,SELL,LIMIT,140000,1551,,DAY,,,499548994026146, ,F,Ejecutada,140000,1551,140000,1551,0,execution_report
4cfece62-bdd6-4f88-aa2a-43c1c6f4b663,01K81HZ7AB556RT22GGN8Q2NVH,17825,bm_MERV_D31O5_24hs,MERV - XMEV - D31O5 - 24hs,2025-10-20 19:36:34.891000Z,BUY,LIMIT,140000,1551,,DAY,,,499548994026166, ,F,Ejecutada,140000,1551,140000,1551,0,execution_report
6dab9204-6ea1-411f-bf63-ceb76a70cbe3,01K81J0PCYGX7SC9AFJ8JKTMYF,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 19:37:23.120000Z,SELL,LIMIT,22.75,2000000,,DAY,,,IKSDzbEMvUs34pAO, ,F,Ejecutada,22.75,2000000,22.75,2000000,0,execution_report
02f6a0cd-727d-457c-abfb-1f71a517b55c,01K81J0YRHTEQM8Z4CN84TYPJ7,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 19:37:31.686000Z,SELL,LIMIT,22.75,100000,,DAY,,,OK8WiRgM9NaZmHWC, ,F,Ejecutada,22.75,100000,22.75,100000,0,execution_report
3b4d181a-dbe2-4355-8111-56cf001b99bb,01K81J13MWZ4ZT79F8HGA8XKJY,17825,bm_MERV_PESOS_1D,MERV - XMEV - PESOS - 1D,2025-10-20 19:37:36.687000Z,SELL,LIMIT,22.75,100000,,DAY,,,g3JWG1Y6smdct3RO, ,F,Ejecutada,22.75,100000,22.75,100000,0,execution_report
928a594f-f3fc-4ad5-97c7-b724db3b1de7,01K81JQASENSCV6EHRX9VHQ6GF,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:44.897000Z,BUY,LIMIT,56.9,150000,,DAY,,,AVTva1P2l5fJ0mnb, ,F,Parcialmente ejecutada,56.9,2074,56.9,2074,147926,execution_report
61fc22e0-b880-4c7f-a75f-1426f28ed6de,01K81JQASENSCV6EHRX9VHQ6GF,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:44.897000Z,BUY,LIMIT,56.9,150000,,DAY,,,AVTva1P2l5fJ0mnb, ,F,Parcialmente ejecutada,56.9,4379,56.9,6453,143547,execution_report
502d6631-f234-4380-97e6-68ca3a233a6d,01K81JQASENSCV6EHRX9VHQ6GF,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:44.903000Z,BUY,LIMIT,56.9,150000,,DAY,,,AVTva1P2l5fJ0mnb, ,F,Parcialmente ejecutada,56.9,971,56.9,7424,142576,execution_report
a8788061-0655-45b8-b9ff-80cc16431b8f,01K81JQASENSCV6EHRX9VHQ6GF,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:44.904000Z,BUY,LIMIT,56.9,150000,,DAY,,,AVTva1P2l5fJ0mnb, ,F,Parcialmente ejecutada,56.9,96,56.9,7520,142480,execution_report
7be266fb-e927-444e-a503-9c86a90276b5,01K81JQASENSCV6EHRX9VHQ6GF,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.675139Z,BUY,LIMIT,56.92,150000,,DAY,,,AVTva1P2l5fJ0mnb, ,F,Parcialmente ejecutada,56.9,96,56.9,7520,142480,replace
87b0fc4d-75b3-4a6d-9c78-abf6ea8240b9,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.698000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,2559,56.90864,13244,136756,execution_report
d932d089-82da-461d-b586-7a3a16f22776,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.698000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,2559,56.90592,10685,139315,execution_report
974f07ea-312a-4d2d-a588-259d00bdbb32,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.698000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,606,56.90149,8126,141874,execution_report
d371b4fa-e290-4908-970c-c3b9bd322cd2,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.698000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,5,Parcialmente ejecutada,0,0,56.9,7520,142480,execution_report
fa22fbd7-4156-4dab-b59d-5b4c354acddc,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.704000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,2559,56.91048,15803,134197,execution_report
f0f3f09d-adfa-49e6-b4d1-9a5df7f596fe,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.730000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,5000,56.91277,20803,129197,execution_report
3e1f5619-4826-4fdd-b20d-211314483f76,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.737000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,265,56.91286,21068,128932,execution_report
0899fcfc-97af-4274-8f84-60266b6da82e,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.740000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,5000,56.91423,26068,123932,execution_report
d0e4bcfa-d971-4787-97e9-7113f62e1b51,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.749000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,3874,56.91498,29942,120058,execution_report
93e4c893-4331-4cf6-9b11-69ee331d8041,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.796000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,8874,56.91613,38816,111184,execution_report
c1c9129a-cd0b-49b1-b00b-c7bf1a41afaf,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.941000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,5000,56.91657,43816,106184,execution_report
79461aa4-b22b-4383-a6c0-958a11935367,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.949000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,5000,56.91692,48816,101184,execution_report
b6e640d4-957b-40e5-aad5-b2e43a2537d5,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.950000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,12800,56.91756,61616,88384,execution_report
89d35f8d-8daa-4540-a4f9-aed453abe7fc,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.954000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,5000,56.91774,66616,83384,execution_report
b1914ef8-a8e8-43df-ac25-feb121c88381,01K81JQGFA9JXHQW0V4AEP4X36,17825,bm_MERV_AL30D_24hs,MERV - XMEV - AL30D - 24hs,2025-10-20 19:49:50.971000Z,BUY,LIMIT,56.92,150000,,DAY,,,Fy1jm4SOkbA5o5yc, ,F,Parcialmente ejecutada,56.92,1230,56.91778,67846,82154,execution_report
